2	0.02920098
1	0.13848884
1	0.34344590
2	0.63563908
2	0.71794842
2	0.74378350
2	0.89503328
2	0.90451784
2	1.03392168
1	1.05627824
1	1.08453786
2	1.10020478
2	1.24801656
1	1.27199022
1	1.31956640
1	1.36811012
1	1.37437778
1	1.41908762
1	1.58416016
1	1.61708720
2	1.67323290
2	1.72175690
1	1.77777750
2	2.01003844
2	2.18134680
2	2.19525620
2	2.27757360
2	2.29703304
1	2.37045636
1	2.39520958
2	2.51073268
1	2.55206854
2	2.61151704
2	2.63933600
1	2.77947872
2	2.78479190
2	2.78905728
2	2.81282920
1	2.88231386
2	3.03157156
1	3.07249810
1	3.07368014
2	3.11597776
2	3.20504022
2	3.26998008
1	3.27837628
2	3.33333608
2	3.37729354
2	3.44052504
2	3.52817078
2	3.56154484
2	3.58465838
1	3.58679710
2	3.81634782
2	3.93132010
1	3.95705556
2	3.99141220
1	4.04770736
1	4.08858618
2	4.20520718
1	4.25415524
2	4.28741858
1	4.32448240
1	4.32890842
2	4.36595740
1	4.38521496
2	4.38740910
2	4.46012730
2	4.47008984
1	4.67586296
2	4.82980150
2	5.15618478
1	5.19024090
1	5.26904474
1	5.48301144
2	5.49570676
2	5.50706402
1	5.64977858
2	5.77076990
1	5.92038178
2	6.02026686
2	6.04910716
2	6.10787858
2	6.16122954
1	6.25082448
2	6.25533216
2	6.31490094
2	6.33047646
2	6.35949760
1	6.52650516
2	6.54796356
2	6.56758894
2	6.59977438
2	6.62379902
2	6.62629240
2	6.64310248
1	6.68491724
1	6.69227092
1	6.72286086
1	6.81553734
2	6.94216056
1	7.04360706
1	7.10024822
2	7.11345892
2	7.24448980
1	7.35671416
2	7.40015840
1	7.42154700
2	7.45793070
2	7.59415230
1	7.63498156
1	7.66949516
2	7.74627544
2	7.76839864
1	7.79764302
1	7.96746160
2	8.04693862
1	8.05219274
1	8.51195506
2	8.51414990
2	8.59561450
2	8.74376918
1	8.89039336
2	8.92559560
1	9.02887094
1	9.03004752
2	9.07596182
1	9.11589726
2	9.14893002
1	9.16604562
2	9.19110968
1	9.22068640
2	9.31998528
1	9.34530506
2	9.35583794
1	9.41005660
2	9.44431826
2	9.48137928
1	9.50220668
1	9.79059552
2	9.87435738
1	9.90507440
2	9.92031176
2	9.93808924
2	10.05244788
1	10.16376780
2	10.30273980
1	10.36662820
1	10.36936898
1	10.43126142
2	10.48213674
2	10.53305948
2	10.53436700
2	10.56592230
2	10.59944912
1	10.73862252
2	10.75310228
2	10.97169798
2	11.04798962
2	11.08760828
2	11.14225832
2	11.22775274
2	11.25291458
1	11.26705810
2	11.58032392
2	11.64526806
2	11.72117444
2	11.94536292
1	11.94667692
2	12.04248926
1	12.11105348
2	12.20809478
1	12.36380926
2	12.42434710
2	12.51640544
2	12.52176882
2	12.57186670
2	12.65670794
2	12.79109756
1	12.83569846
2	12.85244060
2	12.97417008
1	13.08880066
2	13.13674160
2	13.30379292
1	13.31577316
2	13.44106042
1	13.57520056
2	13.62815162
1	13.67725416
1	13.79834160
1	13.90050454
1	13.95857526
1	14.02271938
2	14.10120462
2	14.12388246
2	14.17914576
2	14.23848002
1	14.26383216
1	14.29704114
2	14.32283230
1	14.65530418
2	14.67049404
2	14.77793584
2	14.84842678
2	14.87667892
2	14.93831510
1	14.94398046
2	14.94916886
1	15.07487032
1	15.16653818
1	15.21837754
1	15.36375176
2	15.37593500
2	15.48579864
1	15.61651688
2	15.78878070
2	15.87660382
2	15.90006010
2	16.04886602
2	16.07602888
2	16.09755850
1	16.13389370
2	16.14469076
1	16.24037854
2	16.29797666
2	16.40345160
1	16.49297332
2	16.50270148
2	16.50672120
1	16.55255112
2	16.59337430
2	16.59821532
2	16.60525388
2	16.62324112
1	16.70363880
1	16.76079636
2	16.81201652
2	16.84446480
1	16.91248476
1	16.99743074
2	17.03413606
2	17.03965620
1	17.04859986
1	17.06604492
2	17.06684730
2	17.08252314
2	17.30903524
1	17.38091794
2	17.47553406
2	17.53877650
1	17.58830018
1	17.63748172
2	17.63749500
1	17.71058930
2	17.87280066
2	17.99787128
1	18.03896048
1	18.10776582
2	18.12514386
1	18.15270360
1	18.20036156
2	18.20544146
2	18.33038670
2	18.42729172
1	18.55976018
1	18.62657854
2	18.65751688
2	18.68564606
2	18.71315306
2	18.72972504
1	18.78162706
2	18.85403602
2	18.89860074
2	18.99012850
1	19.11417618
2	19.16761206
2	19.24005376
2	19.25249714
2	19.31524812
1	19.35911532
2	19.36439510
2	19.45143484
1	19.60823174
1	19.62877854
1	19.66887190
1	19.69880614
2	19.76762552
2	19.92893758
2	20.09009044
1	20.13351928
1	20.14669460
1	20.21644120
1	20.24465332
2	20.24550462
1	20.33902494
2	20.44527326
2	20.44749736
2	20.50419434
2	20.56049246
2	20.63524200
2	20.66979350
1	20.77560200
2	20.81959818
2	20.87545932
2	20.88955598
1	20.93611032
1	21.02968776
2	21.03228240
2	21.18230610
1	21.21413492
1	21.28759048
1	21.30569776
1	21.37010942
1	21.37413548
1	21.43126410
1	21.45094114
2	21.60940732
1	21.76420608
1	21.76973478
1	21.85642718
2	21.95636730
2	22.00715406
2	22.10445130
2	22.13047218
2	22.21221096
2	22.21274448
1	22.25107526
1	22.29042034
2	22.30656718
1	22.30697046
2	22.36686332
2	22.44240810
1	22.48352484
1	22.56957656
1	22.61931220
1	22.66228606
2	22.70687924
2	22.72542544
2	22.78029230
2	22.83478214
1	22.85126564
2	22.90661666
1	22.94197378
1	23.04358010
1	23.16334646
2	23.23674236
2	23.30971986
2	23.32439720
2	23.35652202
1	23.44231496
2	23.44750752
1	23.50396126
1	23.52240726
1	23.59653766
1	23.66502802
1	23.69373228
2	23.83977294
2	23.89695738
1	23.91577096
2	23.95304012
1	24.03158280
1	24.05138606
1	24.05560624
2	24.05980812
2	24.15669972
1	24.21694584
2	24.25645610
2	24.31897312
2	24.46111934
1	24.48146374
1	24.52588094
2	24.71492692
2	24.84779604
1	24.93277956
1	25.14266948
1	25.15234082
2	25.44638368
2	25.47651440
2	25.50599522
2	25.53239464
2	25.66053580
2	25.69523532
1	25.71741824
1	25.71841724
2	25.86818402
1	25.95334438
1	26.00261978
2	26.00574712
2	26.15793846
2	26.19473702
1	26.30374928
2	26.40075170
1	26.41857612
1	26.59506274
1	26.76251726
2	26.76598230
2	26.86389146
2	27.15423994
1	27.25705474
1	27.26820126
1	27.35952944
2	27.50726412
2	27.51186758
2	27.54714302
2	27.60495374
2	27.64201076
2	27.65880828
2	27.68686212
2	27.69997892
2	27.70157468
2	27.84602372
2	27.85993950
2	27.98439208
2	28.01010206
2	28.01303780
1	28.03615996
1	28.08703408
1	28.13044126
1	28.14566054
2	28.18612990
1	28.22685030
2	28.30529624
2	28.40582060
1	28.53888870
2	28.60357212
2	28.68987602
2	28.71631042
1	28.80576750
1	28.88081814
1	28.92825340
2	29.08106298
2	29.10322356
2	29.14575196
2	29.30640244
1	29.46136102
2	29.46496028
2	29.52898122
2	29.54279390
2	29.57159276
1	29.62669710
2	29.65120694
2	29.70512508
1	29.77097858
2	29.78754854
2	30.16027722
2	30.51765372
1	30.54489610
2	30.65830022
2	30.67798128
1	30.69582490
2	30.71140210
2	30.76379074
2	30.82648976
2	30.83326366
1	30.83372314
1	30.87662158
1	30.88463930
1	30.88924374
2	30.93353588
2	31.02211068
1	31.07102476
1	31.07544628
1	31.08736242
1	31.15848314
2	31.16633610
1	31.17041674
2	31.17262862
2	31.23555044
1	31.26622292
2	31.42018008
2	31.46537648
1	31.47928510
1	31.62334390
2	31.68996854
1	31.83169522
2	31.85905000
2	31.90760778
2	32.04602734
2	32.06538328
2	32.20213622
1	32.21172430
2	32.23712146
1	32.35118880
1	32.45846202
2	32.57344880
2	32.74104660
1	32.79088978
2	32.85268666
2	32.87725932
2	32.93832034
1	33.05493932
1	33.06311326
1	33.12596794
2	33.15660340
1	33.32117966
1	33.37295766
1	33.46452896
2	33.55239828
2	33.55920000
1	33.62988758
2	33.64353144
1	33.83532168
2	34.12061106
2	34.38370140
1	34.43885444
1	34.46834312
2	34.49971888
2	34.54095054
2	34.62149900
1	34.67414356
2	34.68061304
2	34.69286752
2	34.73806390
1	34.74244266
2	34.79178236
1	34.84056126
2	34.85752580
1	34.88052746
2	34.95714498
1	35.09430242
1	35.11190086
1	35.16254192
2	35.16866836
2	35.20400262
2	35.22190632
1	35.22473788
1	35.28779878
1	35.29969834
2	35.33464170
1	35.40369130
1	35.54515342
2	35.75379196
2	35.75686780
1	35.78543486
2	35.92358424
1	35.97432584
2	36.01324702
2	36.05724796
2	36.15576820
1	36.32802058
1	36.33775102
2	36.34732724
2	36.41050342
1	36.42054194
1	36.42329896
1	36.59869574
2	36.73176534
1	36.88261604
2	36.89690872
2	36.91153026
2	36.93273478
2	36.94993998
2	36.98548630
1	36.99834112
2	37.04707248
2	37.12096846
1	37.12278140
2	37.13767664
1	37.19012896
2	37.24874400
1	37.31874704
2	37.39613906
2	37.50540438
2	37.60263436
1	37.63362650
2	37.69446306
2	37.69556264
2	37.73058638
2	37.82345518
1	37.91412766
1	38.08446358
2	38.14312406
2	38.15938110
1	38.20628682
2	38.28835372
2	38.35214656
2	38.35842410
2	38.42301516
2	38.43223310
2	38.57345858
1	38.67917826
1	38.80927132
2	38.85597426
2	38.90703404
1	38.91582626
1	38.92332966
2	38.94400544
2	38.97320334
2	39.07337596
2	39.18174618
1	39.19303034
2	39.25980760
1	39.31535598
2	39.48522322
1	39.60084640
2	39.60592094
1	39.63283988
2	39.74512712
2	39.82968206
1	39.86874454
2	39.87585794
2	39.92494378
2	39.94635380
2	39.95405942
2	40.02845530
2	40.05338870
2	40.13426506
2	40.18408326
1	40.28340952
1	40.37444100
2	40.42255006
2	40.47813478
2	40.52932988
1	40.58280864
2	40.59198446
2	40.61068102
1	40.66963766
1	40.69192576
2	40.70522644
2	40.78162394
1	40.80091148
2	40.94809272
1	40.99958408
2	41.00728434
1	41.16128410
2	41.18732632
1	41.35371472
2	41.49521308
1	41.50159688
2	41.52704316
2	41.81244064
2	41.83154342
1	41.87623918
2	42.02953384
1	42.04669490
2	42.17376906
1	42.28261850
1	42.31459332
2	42.31876630
2	42.34394962
2	42.37370766
2	42.44137530
1	42.51126516
2	42.51780040
2	42.53222712
2	42.58775712
2	42.61660086
1	42.66902292
1	42.77803890
2	42.81682464
2	42.81833600
1	42.86455810
2	42.87694610
2	42.90022350
1	43.05901122
2	43.10951874
2	43.24124232
1	43.24184000
2	43.32563376
1	43.33805890
1	43.37206826
2	43.42800584
2	43.42801134
1	43.45303378
1	43.47458764
