2	0.02079490
2	0.04689868
2	0.10278482
2	0.13912602
2	0.17713036
2	0.20860660
2	0.21948434
1	0.23330278
1	0.29932540
1	0.33549946
1	0.33803088
1	0.34449326
2	0.60474320
2	0.91488724
1	1.00370550
2	1.04552906
2	1.12119750
2	1.38202154
2	1.69066308
2	1.70688102
1	1.71258754
2	1.71305366
2	1.73145552
2	1.79542598
2	1.82497498
1	1.90803928
1	1.95306142
1	2.09364120
1	2.16544626
2	2.22830012
2	2.26637222
1	2.34586710
2	2.42535276
2	2.42981742
2	2.54902258
2	2.58469598
1	2.61082740
2	2.63554262
1	2.63567342
2	2.67002194
1	2.67537822
2	2.74634950
2	2.76568814
2	2.80572042
2	2.87056622
1	2.91105400
2	2.93467902
2	2.94437838
1	2.94549068
1	3.01610510
2	3.22316510
1	3.37293680
2	3.46466516
1	3.59597484
1	3.75180342
1	3.78620032
2	3.81553568
2	3.82802830
2	3.90741732
1	3.92064374
2	3.92573524
1	4.11106992
1	4.14092488
2	4.14768532
2	4.16879562
2	4.18572644
2	4.20464920
2	4.31369902
2	4.93735916
1	4.97210342
2	5.01267976
2	5.01762274
2	5.02619770
2	5.03427462
2	5.13410282
2	5.16882432
1	5.21638986
1	5.21857072
2	5.31034500
1	5.39371768
1	5.46872392
2	5.58575872
1	5.74173616
1	5.74313566
2	5.83440702
1	5.92736622
2	5.99449288
2	6.05879996
2	6.14906722
2	6.15248166
2	6.17371882
2	6.25714096
1	6.31678694
2	6.39534096
2	6.45767672
2	6.52214906
1	6.55998826
1	6.57187696
1	6.58259892
1	6.60616530
2	6.69730056
2	6.73617308
1	6.79063418
2	6.85866796
2	6.87046732
2	6.87108244
2	6.95973460
2	6.97043572
2	7.08307354
1	7.09790562
2	7.10754738
2	7.17942136
2	7.39982352
1	7.50137396
1	7.62789944
2	7.63558344
1	7.79963360
2	7.80548446
2	7.87587020
1	7.89674378
1	7.95722354
2	8.04376702
1	8.09191546
2	8.10338438
2	8.11506142
2	8.13073540
2	8.23384604
2	8.25421578
1	8.30796464
2	8.31462150
1	8.32129710
2	8.76547482
2	8.94420212
1	9.09649396
2	9.11925158
2	9.41321320
2	9.44653752
2	9.53202976
2	9.55436998
2	9.56843292
2	9.63741374
1	9.65483034
1	9.74368570
2	9.75283566
2	9.75285334
1	9.91368126
1	9.92928196
2	10.07194842
2	10.14463506
2	10.15703326
1	10.32090526
1	10.38697294
2	10.39518590
1	10.39649888
2	10.40104134
2	10.45547214
2	10.51276452
1	10.52272442
2	10.57619454
2	10.63041550
1	10.74614948
2	10.81545944
2	10.89194376
2	11.05105398
1	11.29840156
2	11.39061318
1	11.44982840
2	11.51976164
1	11.54549124
1	11.74367778
2	11.74883390
2	11.82182014
1	11.86138710
2	11.88794278
1	11.93865612
2	11.97868398
1	12.01929610
1	12.05584050
1	12.06406232
2	12.07849710
2	12.08116642
1	12.09425480
1	12.10272926
1	12.21530676
2	12.22038780
2	12.23692270
1	12.24481478
2	12.25646636
2	12.39743332
2	12.60056610
2	12.60306236
1	12.63258016
2	12.64677562
1	12.80132592
1	12.80797310
2	12.84236006
1	12.89196892
1	12.94912282
2	13.04453886
2	13.09075310
1	13.12687464
2	13.20633702
2	13.21227838
2	13.33698224
1	13.35121334
2	13.37987474
1	13.44219016
1	13.49234886
1	13.54000782
1	13.63673652
2	13.84151024
2	13.90247340
1	13.93845158
1	14.25857932
2	14.27573944
1	14.36793312
2	14.42840368
1	14.50447288
2	14.56548948
1	14.62129094
2	14.70210684
2	14.72810752
2	14.73791062
2	14.77571488
2	14.80418492
2	14.81599336
2	14.82146390
1	14.86421766
2	15.09574890
1	15.13151550
1	15.36536606
1	15.42770902
1	15.56273946
2	15.56871946
2	15.57108542
2	15.59387652
2	15.66000634
2	15.71030936
1	15.72571046
1	15.74283314
1	15.84037444
1	16.00669700
2	16.19852322
1	16.36110618
2	16.42488564
2	16.59756930
2	16.60482732
2	16.68449536
2	16.69905328
2	16.78412810
1	16.88394912
1	16.92174278
2	16.93320878
1	17.20196100
2	17.22185068
2	17.32073714
2	17.37786300
1	17.40184092
1	17.46079840
2	17.46178230
1	17.54224588
2	17.56520834
2	17.59203422
1	17.63050640
1	17.70665780
1	17.76102586
2	17.89149780
1	18.06654550
1	18.10504776
2	18.13002682
1	18.13630016
2	18.23957680
2	18.43883032
2	18.56570312
1	18.63463190
2	18.64721960
2	18.66543442
1	18.69904818
1	18.78869404
2	18.82154152
2	18.83412064
1	18.83444582
2	18.84950372
1	18.86819286
2	18.95522586
2	18.97434074
2	19.02738002
2	19.12450008
2	19.13690952
2	19.14158836
1	19.22837936
1	19.32704652
2	19.33997700
2	19.34132128
1	19.43453238
2	19.45960902
1	19.56135886
2	19.69197716
1	19.74441636
2	19.82311272
2	20.11750162
2	20.28519224
2	20.40075472
2	20.46861476
2	20.54810188
1	20.58280428
1	20.58368058
2	20.63561814
1	20.67006646
1	20.69674808
2	20.80685188
2	20.81758556
2	21.03577888
1	21.14466164
1	21.16951068
2	21.17633680
2	21.23906242
1	21.24139442
2	21.26139724
2	21.34825164
2	21.39195722
2	21.43878540
2	21.55555446
2	21.60322478
2	21.61349176
1	21.61943104
1	21.64944126
2	21.74339322
1	21.77377316
2	21.86760260
2	21.92614988
2	21.92860668
1	21.98561482
2	22.18780494
2	22.26961788
1	22.38832344
2	22.39391178
2	22.40168060
1	22.42165268
1	22.57837086
1	22.70673648
2	22.70907582
1	22.71143584
2	22.78376288
2	22.84098462
2	23.11430830
2	23.16637448
1	23.17122956
2	23.27247148
2	23.30181692
1	23.38317734
2	23.39498564
1	23.40357264
2	23.48591090
2	23.57098388
2	23.57584766
2	23.75724844
2	23.82569546
2	23.92176696
2	24.00713978
2	24.01070426
2	24.01669308
1	24.03809572
1	24.15901268
2	24.19242236
2	24.25180640
2	24.31563406
1	24.35336086
1	24.41458970
2	24.47449010
2	24.69628888
1	24.92206710
2	24.94414250
1	24.97906942
1	25.24768146
1	25.40748264
2	25.56838796
2	25.58065778
1	25.65537476
2	25.65717186
1	25.69607886
2	25.76030922
1	25.77505914
1	25.95879372
1	26.32978432
2	26.48712530
1	26.56469154
1	26.62838752
2	26.73186146
1	26.81336764
1	26.89074758
2	26.95390690
2	27.01361884
2	27.12382268
2	27.24438074
1	27.24675610
1	27.27254092
1	27.29478820
2	27.29932262
1	27.43027380
2	27.58280156
2	27.66119244
1	27.77565704
2	27.79891402
2	27.87715978
2	27.91482900
2	27.99241214
2	28.23218718
2	28.31932212
2	28.35784880
2	28.37538350
2	28.40341760
1	28.41613822
2	28.43847408
2	28.58266020
2	28.69325648
2	28.69446600
1	28.79138338
2	28.87532108
1	28.88782566
1	28.91211068
2	28.91840038
1	28.95052566
2	29.04911648
2	29.10186076
2	29.16852354
2	29.18293100
1	29.30370436
2	29.32644736
2	29.49091842
2	29.72960484
1	29.75299116
1	29.76325594
2	29.80437282
2	29.88825660
1	29.91960590
1	30.06312390
1	30.12484126
2	30.30096118
2	30.32374560
1	30.33293336
1	30.37585416
2	30.50089748
2	30.51032210
1	30.51158204
1	30.55264638
2	30.55918142
1	30.67955388
2	30.75608594
2	30.84944566
1	30.86513210
2	30.94576050
1	30.95076386
2	31.06804596
1	31.07587872
1	31.10993460
1	31.24216612
2	31.33461446
1	31.34960282
1	31.35080086
2	31.57459092
2	31.65270240
1	31.73575038
2	31.86478070
2	31.86751252
2	31.94023492
2	32.06822084
1	32.16908604
2	32.21825122
1	32.45882526
1	32.48964732
2	32.56231946
1	32.62373044
1	32.66273942
2	32.68408206
1	32.72139020
1	32.74591552
2	32.82731624
1	32.82752188
1	32.87445622
2	32.87478180
2	32.94159230
2	32.95885894
1	33.00126346
1	33.06504162
1	33.06822490
2	33.09151916
2	33.12957716
