Record Length,2.500000e+03,,  -0.000000230000,  -3.20000,
Sample Interval,1.000000e-09,,  -0.000000229000,  -2.40000,
Trigger Point,2.300000000000e+02,,  -0.000000228000,  -0.80000,
,,,  -0.000000227000,  -1.60000,
,,,  -0.000000226000,  -0.80000,
,,,  -0.000000225000,  -0.80000,
Source,CH4,,  -0.000000224000,  -1.60000,
Vertical Units,V,,  -0.000000223000,  -2.40000,
Vertical Scale,2.000000e+01,,  -0.000000222000,  -2.40000,
Vertical Offset,7.120000e+01,,  -0.000000221000,  -0.80000,
Horizontal Units,s,,  -0.000000220000,  -1.60000,
Horizontal Scale,2.500000e-07,,  -0.000000219000,  -2.40000,
Pt Fmt,Y,,  -0.000000218000,  -2.40000,
Yzero,0.000000e+00,,  -0.000000217000,  -2.40000,
Probe Atten,1.000000e+01,,  -0.000000216000,  -2.40000,
Model Number,TDS2014B,,  -0.000000215000,  -1.60000,
Serial Number,C030866,,  -0.000000214000,  -2.40000,
Firmware Version,FV:v22.01,,  -0.000000213000,  -2.40000,
,,,-00.000000212000,  -1.60000,
,,,-00.000000211000,  -0.80000,
,,,-00.000000210000,  -0.80000,
,,,-00.000000209000,  -0.80000,
,,,-00.000000208000,  -2.40000,
,,,-00.000000207000,  -1.60000,
,,,-00.000000206000,  -2.40000,
,,,-00.000000205000,  -2.40000,
,,,-00.000000204000,  -1.60000,
,,,-00.000000203000,  -0.80000,
,,,-00.000000202000,  -1.60000,
,,,-00.000000201000,  -2.40000,
,,,-00.000000200000,  -1.60000,
,,,-00.000000199000,  -1.60000,
,,,-00.000000198000,  -1.60000,
,,,-00.000000197000,  -2.40000,
,,,-00.000000196000,  -1.60000,
,,,-00.000000195000,  -1.60000,
,,,-00.000000194000,  -0.80000,
,,,-00.000000193000,  -0.80000,
,,,-00.000000192000,  -0.80000,
,,,-00.000000191000,  -0.80000,
,,,-00.000000190000,  -1.60000,
,,,-00.000000189000,  -2.40000,
,,,-00.000000188000,  -1.60000,
,,,-00.000000187000,  -2.40000,
,,,-00.000000186000,  -2.40000,
,,,-00.000000185000,  -1.60000,
,,,-00.000000184000,  -1.60000,
,,,-00.000000183000,  -2.40000,
,,,-00.000000182000,  -1.60000,
,,,-00.000000181000,  -2.40000,
,,,-00.000000180000,  -1.60000,
,,,-00.000000179000,  -1.60000,
,,,-00.000000178000,  -2.40000,
,,,-00.000000177000,  -1.60000,
,,,-00.000000176000,  -1.60000,
,,,-00.000000175000,  -0.80000,
,,,-00.000000174000,  -1.60000,
,,,-00.000000173000,  -1.60000,
,,,-00.000000172000,  -1.60000,
,,,-00.000000171000,  -1.60000,
,,,-00.000000170000,  -2.40000,
,,,-00.000000169000,  -1.60000,
,,,-00.000000168000,  -1.60000,
,,,-00.000000167000,  -0.80000,
,,,-00.000000166000,  -2.40000,
,,,-00.000000165000,  -0.80000,
,,,-00.000000164000,  -1.60000,
,,,-00.000000163000,  -0.80000,
,,,-00.000000162000,  -1.60000,
,,,-00.000000161000,  -1.60000,
,,,-00.000000160000,  -0.80000,
,,,-00.000000159000,  -1.60000,
,,,-00.000000158000,  -1.60000,
,,,-00.000000157000,  -1.60000,
,,,-00.000000156000,  -1.60000,
,,,-00.000000155000,  -1.60000,
,,,-00.000000154000,  -0.80000,
,,,-00.000000153000,  -1.60000,
,,,-00.000000152000,  -1.60000,
,,,-00.000000151000,  -1.60000,
,,,-00.000000150000,  -1.60000,
,,,-00.000000149000,  -1.60000,
,,,-00.000000148000,  -1.60000,
,,,-00.000000147000,  -1.60000,
,,,-00.000000146000,  -1.60000,
,,,-00.000000145000,  -1.60000,
,,,-00.000000144000,  -1.60000,
,,,-00.000000143000,  -1.60000,
,,,-00.000000142000,  -0.80000,
,,,-00.000000141000,  -1.60000,
,,,-00.000000140000,  -2.40000,
,,,-00.000000139000,  -2.40000,
,,,-00.000000138000,  -1.60000,
,,,-00.000000137000,  -1.60000,
,,,-00.000000136000,  -0.80000,
,,,-00.000000135000,  -0.80000,
